"","MSA","year","FIRM","ESTB","naics_code","naics_descr"
"5076",14460,2016,9636,12266,"72","Accommodation and Food Services"
"5077",14460,2016,459,588,"721","Accommodation"
"5078",14460,2016,9184,11678,"722","Food Services and Drinking Places"
"5079",14460,2016,12101,13120,"81","Other Services (except Public Administration)"
"5080",14460,2016,3232,3442,"811","Repair and Maintenance"
"5081",14460,2016,4549,5292,"812","Personal and Laundry Services"
"5082",14460,2016,4323,4386,"813","Religious, Grantmaking, Civic, Professional, and Similar Organizations"
"5083",14460,2016,439,439,"99","Industries not classified"
"5084",14860,2016,22951,27134,"--","Total"
"5085",14860,2016,18,18,"11","Agriculture, Forestry, Fishing and Hunting"
"5086",14860,2016,1,1,"113","Forestry and Logging"
"5087",14860,2016,2,2,"114","Fishing, Hunting and Trapping"
"5088",14860,2016,15,15,"115","Support Activities for Agriculture and Forestry"
"5089",14860,2016,10,11,"21","Mining, Quarrying, and Oil and Gas Extraction"
"5090",14860,2016,2,2,"211","Oil and Gas Extraction"
"5091",14860,2016,5,6,"212","Mining (except Oil and Gas)"
"5092",14860,2016,3,3,"213","Support Activities for Mining"
"5093",14860,2016,22,31,"22","Utilities"
"5094",14860,2016,22,31,"221","Utilities"
"5095",14860,2016,2259,2266,"23","Construction"
"5096",14860,2016,699,702,"236","Construction of Buildings"
"5097",14860,2016,73,73,"237","Heavy and Civil Engineering Construction"
"5098",14860,2016,1488,1491,"238","Specialty Trade Contractors"
"5099",14860,2016,787,812,"31-33","Manufacturing"
"5100",14860,2016,72,76,"311","Food Manufacturing"
"5101",14860,2016,10,10,"312","Beverage and Tobacco Product Manufacturing"
"5102",14860,2016,5,5,"313","Textile Mills"
"5103",14860,2016,21,21,"314","Textile Product Mills"
"5104",14860,2016,7,7,"315","Apparel Manufacturing"
"5105",14860,2016,4,4,"316","Leather and Allied Product Manufacturing"
"5106",14860,2016,20,20,"321","Wood Product Manufacturing"
"5107",14860,2016,6,6,"322","Paper Manufacturing"
"5108",14860,2016,88,88,"323","Printing and Related Support Activities"
"5109",14860,2016,5,8,"324","Petroleum and Coal Products Manufacturing"
"5110",14860,2016,43,44,"325","Chemical Manufacturing"
"5111",14860,2016,27,27,"326","Plastics and Rubber Products Manufacturing"
"5112",14860,2016,31,34,"327","Nonmetallic Mineral Product Manufacturing"
"5113",14860,2016,8,9,"331","Primary Metal Manufacturing"
"5114",14860,2016,136,137,"332","Fabricated Metal Product Manufacturing"
"5115",14860,2016,55,55,"333","Machinery Manufacturing"
"5116",14860,2016,67,67,"334","Computer and Electronic Product Manufacturing"
"5117",14860,2016,31,32,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"5118",14860,2016,20,22,"336","Transportation Equipment Manufacturing"
"5119",14860,2016,58,58,"337","Furniture and Related Product Manufacturing"
"5120",14860,2016,82,82,"339","Miscellaneous Manufacturing"
"5121",14860,2016,1202,1317,"42","Wholesale Trade"
"5122",14860,2016,599,682,"423","Merchant Wholesalers, Durable Goods"
"5123",14860,2016,422,449,"424","Merchant Wholesalers, Nondurable Goods"
"5124",14860,2016,185,186,"425","Wholesale Electronic Markets and Agents and Brokers"
"5125",14860,2016,2540,3391,"44-45","Retail Trade"
"5126",14860,2016,194,240,"441","Motor Vehicle and Parts Dealers"
"5127",14860,2016,170,234,"442","Furniture and Home Furnishings Stores"
"5128",14860,2016,86,139,"443","Electronics and Appliance Stores"
"5129",14860,2016,217,264,"444","Building Material and Garden Equipment and Supplies Dealers"
"5130",14860,2016,491,559,"445","Food and Beverage Stores"
"5131",14860,2016,154,329,"446","Health and Personal Care Stores"
"5132",14860,2016,229,262,"447","Gasoline Stations"
"5133",14860,2016,326,562,"448","Clothing and Clothing Accessories Stores"
"5134",14860,2016,151,177,"451","Sporting Goods, Hobby, Musical Instrument, and Book Stores"
"5135",14860,2016,37,67,"452","General Merchandise Stores"
"5136",14860,2016,279,331,"453","Miscellaneous Store Retailers"
"5137",14860,2016,221,227,"454","Nonstore Retailers"
"5138",14860,2016,431,480,"48-49","Transportation and Warehousing"
"5139",14860,2016,16,16,"481","Air Transportation"
"5140",14860,2016,19,22,"483","Water Transportation"
"5141",14860,2016,102,104,"484","Truck Transportation"
"5142",14860,2016,122,143,"485","Transit and Ground Passenger Transportation"
"5143",14860,2016,2,3,"486","Pipeline Transportation"
"5144",14860,2016,3,3,"487","Scenic and Sightseeing Transportation"
"5145",14860,2016,116,119,"488","Support Activities for Transportation"
"5146",14860,2016,33,48,"492","Couriers and Messengers"
"5147",14860,2016,22,22,"493","Warehousing and Storage"
"5148",14860,2016,410,603,"51","Information"
"5149",14860,2016,146,158,"511","Publishing Industries (except Internet)"
"5150",14860,2016,98,106,"512","Motion Picture and Sound Recording Industries"
"5151",14860,2016,17,30,"515","Broadcasting (except Internet)"
"5152",14860,2016,38,182,"517","Telecommunications"
"5153",14860,2016,58,60,"518","Data Processing, Hosting, and Related Services"
"5154",14860,2016,64,67,"519","Other Information Services"
"5155",14860,2016,1523,2333,"52","Finance and Insurance"
"5156",14860,2016,203,703,"522","Credit Intermediation and Related Activities"
"5157",14860,2016,880,1062,"523","Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
"5158",14860,2016,453,558,"524","Insurance Carriers and Related Activities"
"5159",14860,2016,10,10,"525","Funds, Trusts, and Other Financial Vehicles"
"5160",14860,2016,865,1098,"53","Real Estate and Rental and Leasing"
"5161",14860,2016,775,963,"531","Real Estate"
"5162",14860,2016,79,123,"532","Rental and Leasing Services"
"5163",14860,2016,12,12,"533","Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)"
"5164",14860,2016,3242,3415,"54","Professional, Scientific, and Technical Services"
"5165",14860,2016,3242,3415,"541","Professional, Scientific, and Technical Services"
"5166",14860,2016,218,274,"55","Management of Companies and Enterprises"
"5167",14860,2016,218,274,"551","Management of Companies and Enterprises"
"5168",14860,2016,1728,1861,"56","Administrative and Support and Waste Management and Remediation Services"
"5169",14860,2016,1620,1749,"561","Administrative and Support Services"
"5170",14860,2016,108,112,"562","Waste Management and Remediation Services"
"5171",14860,2016,488,510,"61","Educational Services"
"5172",14860,2016,488,510,"611","Educational Services"
"5173",14860,2016,2269,3004,"62","Health Care and Social Assistance"
"5174",14860,2016,1709,2151,"621","Ambulatory Health Care Services"
"5175",14860,2016,7,11,"622","Hospitals"
"5176",14860,2016,88,244,"623","Nursing and Residential Care Facilities"
"5177",14860,2016,487,598,"624","Social Assistance"
"5178",14860,2016,571,613,"71","Arts, Entertainment, and Recreation"
"5179",14860,2016,184,184,"711","Performing Arts, Spectator Sports, and Related Industries"
"5180",14860,2016,40,41,"712","Museums, Historical Sites, and Similar Institutions"
"5181",14860,2016,347,388,"713","Amusement, Gambling, and Recreation Industries"
"5182",14860,2016,2078,2407,"72","Accommodation and Food Services"
"5183",14860,2016,78,92,"721","Accommodation"
"5184",14860,2016,2000,2315,"722","Food Services and Drinking Places"
"5185",14860,2016,2531,2631,"81","Other Services (except Public Administration)"
"5186",14860,2016,558,577,"811","Repair and Maintenance"
"5187",14860,2016,1064,1141,"812","Personal and Laundry Services"
"5188",14860,2016,909,913,"813","Religious, Grantmaking, Civic, Professional, and Similar Organizations"
"5189",14860,2016,59,59,"99","Industries not classified"
"5190",25540,2016,23507,29461,"--","Total"
"5191",25540,2016,21,21,"11","Agriculture, Forestry, Fishing and Hunting"
"5192",25540,2016,5,5,"113","Forestry and Logging"
"5193",25540,2016,2,2,"114","Fishing, Hunting and Trapping"
"5194",25540,2016,14,14,"115","Support Activities for Agriculture and Forestry"
"5195",25540,2016,12,16,"21","Mining, Quarrying, and Oil and Gas Extraction"
"5196",25540,2016,9,13,"212","Mining (except Oil and Gas)"
"5197",25540,2016,3,3,"213","Support Activities for Mining"
"5198",25540,2016,21,48,"22","Utilities"
"5199",25540,2016,21,48,"221","Utilities"
"5200",25540,2016,2548,2561,"23","Construction"
"5201",25540,2016,618,620,"236","Construction of Buildings"
"5202",25540,2016,121,122,"237","Heavy and Civil Engineering Construction"
"5203",25540,2016,1811,1819,"238","Specialty Trade Contractors"
"5204",25540,2016,1459,1520,"31-33","Manufacturing"
"5205",25540,2016,91,92,"311","Food Manufacturing"
"5206",25540,2016,24,24,"312","Beverage and Tobacco Product Manufacturing"
"5207",25540,2016,5,5,"313","Textile Mills"
"5208",25540,2016,27,27,"314","Textile Product Mills"
"5209",25540,2016,5,5,"315","Apparel Manufacturing"
"5210",25540,2016,1,1,"316","Leather and Allied Product Manufacturing"
"5211",25540,2016,29,29,"321","Wood Product Manufacturing"
"5212",25540,2016,14,14,"322","Paper Manufacturing"
"5213",25540,2016,108,110,"323","Printing and Related Support Activities"
"5214",25540,2016,4,6,"324","Petroleum and Coal Products Manufacturing"
"5215",25540,2016,50,52,"325","Chemical Manufacturing"
"5216",25540,2016,48,48,"326","Plastics and Rubber Products Manufacturing"
"5217",25540,2016,42,47,"327","Nonmetallic Mineral Product Manufacturing"
"5218",25540,2016,19,19,"331","Primary Metal Manufacturing"
"5219",25540,2016,484,496,"332","Fabricated Metal Product Manufacturing"
"5220",25540,2016,166,172,"333","Machinery Manufacturing"
"5221",25540,2016,71,72,"334","Computer and Electronic Product Manufacturing"
"5222",25540,2016,40,41,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"5223",25540,2016,79,88,"336","Transportation Equipment Manufacturing"
"5224",25540,2016,63,63,"337","Furniture and Related Product Manufacturing"
"5225",25540,2016,108,109,"339","Miscellaneous Manufacturing"
"5226",25540,2016,1239,1378,"42","Wholesale Trade"
"5227",25540,2016,772,878,"423","Merchant Wholesalers, Durable Goods"
"5228",25540,2016,299,324,"424","Merchant Wholesalers, Nondurable Goods"
"5229",25540,2016,173,176,"425","Wholesale Electronic Markets and Agents and Brokers"
"5230",25540,2016,2929,4227,"44-45","Retail Trade"
"5231",25540,2016,315,419,"441","Motor Vehicle and Parts Dealers"
"5232",25540,2016,130,194,"442","Furniture and Home Furnishings Stores"
"5233",25540,2016,86,147,"443","Electronics and Appliance Stores"
"5234",25540,2016,235,296,"444","Building Material and Garden Equipment and Supplies Dealers"
"5235",25540,2016,753,846,"445","Food and Beverage Stores"
"5236",25540,2016,155,416,"446","Health and Personal Care Stores"
"5237",25540,2016,246,337,"447","Gasoline Stations"
"5238",25540,2016,258,540,"448","Clothing and Clothing Accessories Stores"
"5239",25540,2016,157,214,"451","Sporting Goods, Hobby, Musical Instrument, and Book Stores"
"5240",25540,2016,43,153,"452","General Merchandise Stores"
"5241",25540,2016,302,385,"453","Miscellaneous Store Retailers"
"5242",25540,2016,271,280,"454","Nonstore Retailers"
"5243",25540,2016,477,603,"48-49","Transportation and Warehousing"
"5244",25540,2016,11,12,"481","Air Transportation"
"5245",25540,2016,226,238,"484","Truck Transportation"
"5246",25540,2016,64,119,"485","Transit and Ground Passenger Transportation"
"5247",25540,2016,3,3,"486","Pipeline Transportation"
"5248",25540,2016,6,6,"487","Scenic and Sightseeing Transportation"
"5249",25540,2016,95,104,"488","Support Activities for Transportation"
"5250",25540,2016,37,71,"492","Couriers and Messengers"
"5251",25540,2016,41,50,"493","Warehousing and Storage"
"5252",25540,2016,288,516,"51","Information"
"5253",25540,2016,94,109,"511","Publishing Industries (except Internet)"
"5254",25540,2016,49,59,"512","Motion Picture and Sound Recording Industries"
"5255",25540,2016,23,38,"515","Broadcasting (except Internet)"
"5256",25540,2016,46,208,"517","Telecommunications"
"5257",25540,2016,43,54,"518","Data Processing, Hosting, and Related Services"
"5258",25540,2016,43,48,"519","Other Information Services"
"5259",25540,2016,1159,1989,"52","Finance and Insurance"
"5260",25540,2016,212,700,"522","Credit Intermediation and Related Activities"
"5261",25540,2016,301,405,"523","Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
"5262",25540,2016,661,882,"524","Insurance Carriers and Related Activities"
"5263",25540,2016,2,2,"525","Funds, Trusts, and Other Financial Vehicles"
"5264",25540,2016,803,1065,"53","Real Estate and Rental and Leasing"
"5265",25540,2016,703,888,"531","Real Estate"
"5266",25540,2016,94,170,"532","Rental and Leasing Services"
"5267",25540,2016,7,7,"533","Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)"
"5268",25540,2016,2616,2806,"54","Professional, Scientific, and Technical Services"
"5269",25540,2016,2616,2806,"541","Professional, Scientific, and Technical Services"
"5270",25540,2016,175,271,"55","Management of Companies and Enterprises"
"5271",25540,2016,175,271,"551","Management of Companies and Enterprises"
"5272",25540,2016,1480,1627,"56","Administrative and Support and Waste Management and Remediation Services"
"5273",25540,2016,1376,1504,"561","Administrative and Support Services"
"5274",25540,2016,105,123,"562","Waste Management and Remediation Services"
"5275",25540,2016,398,408,"61","Educational Services"
"5276",25540,2016,398,408,"611","Educational Services"
"5277",25540,2016,2495,3827,"62","Health Care and Social Assistance"
"5278",25540,2016,1754,2552,"621","Ambulatory Health Care Services"
"5279",25540,2016,16,26,"622","Hospitals"
"5280",25540,2016,190,453,"623","Nursing and Residential Care Facilities"
"5281",25540,2016,588,796,"624","Social Assistance"
"5282",25540,2016,448,495,"71","Arts, Entertainment, and Recreation"
"5283",25540,2016,89,90,"711","Performing Arts, Spectator Sports, and Related Industries"
"5284",25540,2016,38,41,"712","Museums, Historical Sites, and Similar Institutions"
"5285",25540,2016,321,364,"713","Amusement, Gambling, and Recreation Industries"
"5286",25540,2016,2234,2762,"72","Accommodation and Food Services"
"5287",25540,2016,136,153,"721","Accommodation"
"5288",25540,2016,2098,2609,"722","Food Services and Drinking Places"
"5289",25540,2016,3048,3273,"81","Other Services (except Public Administration)"
"5290",25540,2016,767,819,"811","Repair and Maintenance"
"5291",25540,2016,1078,1237,"812","Personal and Laundry Services"
"5292",25540,2016,1203,1217,"813","Religious, Grantmaking, Civic, Professional, and Similar Organizations"
"5293",25540,2016,48,48,"99","Industries not classified"
"5294",35300,2016,16498,19597,"--","Total"
"5295",35300,2016,11,11,"11","Agriculture, Forestry, Fishing and Hunting"
"5296",35300,2016,4,4,"114","Fishing, Hunting and Trapping"
"5297",35300,2016,7,7,"115","Support Activities for Agriculture and Forestry"
"5298",35300,2016,10,11,"21","Mining, Quarrying, and Oil and Gas Extraction"
"5299",35300,2016,10,11,"212","Mining (except Oil and Gas)"
"5300",35300,2016,13,24,"22","Utilities"
"5301",35300,2016,13,24,"221","Utilities"
"5302",35300,2016,1722,1724,"23","Construction"
"5303",35300,2016,403,403,"236","Construction of Buildings"
"5304",35300,2016,71,72,"237","Heavy and Civil Engineering Construction"
"5305",35300,2016,1248,1249,"238","Specialty Trade Contractors"
"5306",35300,2016,1049,1083,"31-33","Manufacturing"
"5307",35300,2016,91,91,"311","Food Manufacturing"
"5308",35300,2016,14,14,"312","Beverage and Tobacco Product Manufacturing"
"5309",35300,2016,3,3,"313","Textile Mills"
"5310",35300,2016,17,19,"314","Textile Product Mills"
"5311",35300,2016,5,5,"315","Apparel Manufacturing"
"5312",35300,2016,1,1,"316","Leather and Allied Product Manufacturing"
"5313",35300,2016,25,25,"321","Wood Product Manufacturing"
"5314",35300,2016,13,13,"322","Paper Manufacturing"
"5315",35300,2016,93,97,"323","Printing and Related Support Activities"
"5316",35300,2016,6,12,"324","Petroleum and Coal Products Manufacturing"
"5317",35300,2016,36,36,"325","Chemical Manufacturing"
"5318",35300,2016,39,39,"326","Plastics and Rubber Products Manufacturing"
"5319",35300,2016,22,24,"327","Nonmetallic Mineral Product Manufacturing"
"5320",35300,2016,23,24,"331","Primary Metal Manufacturing"
"5321",35300,2016,301,306,"332","Fabricated Metal Product Manufacturing"
"5322",35300,2016,96,97,"333","Machinery Manufacturing"
"5323",35300,2016,87,87,"334","Computer and Electronic Product Manufacturing"
"5324",35300,2016,34,34,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"5325",35300,2016,32,32,"336","Transportation Equipment Manufacturing"
"5326",35300,2016,42,42,"337","Furniture and Related Product Manufacturing"
"5327",35300,2016,82,82,"339","Miscellaneous Manufacturing"
"5328",35300,2016,921,1010,"42","Wholesale Trade"
"5329",35300,2016,588,653,"423","Merchant Wholesalers, Durable Goods"
"5330",35300,2016,242,261,"424","Merchant Wholesalers, Nondurable Goods"
"5331",35300,2016,96,96,"425","Wholesale Electronic Markets and Agents and Brokers"
"5332",35300,2016,2097,2891,"44-45","Retail Trade"
"5333",35300,2016,232,279,"441","Motor Vehicle and Parts Dealers"
"5334",35300,2016,91,123,"442","Furniture and Home Furnishings Stores"
"5335",35300,2016,65,114,"443","Electronics and Appliance Stores"
"5336",35300,2016,142,176,"444","Building Material and Garden Equipment and Supplies Dealers"
"5337",35300,2016,523,573,"445","Food and Beverage Stores"
"5338",35300,2016,111,281,"446","Health and Personal Care Stores"
"5339",35300,2016,208,258,"447","Gasoline Stations"
"5340",35300,2016,215,396,"448","Clothing and Clothing Accessories Stores"
"5341",35300,2016,96,119,"451","Sporting Goods, Hobby, Musical Instrument, and Book Stores"
"5342",35300,2016,36,119,"452","General Merchandise Stores"
"5343",35300,2016,217,275,"453","Miscellaneous Store Retailers"
"5344",35300,2016,175,178,"454","Nonstore Retailers"
"5345",35300,2016,319,363,"48-49","Transportation and Warehousing"
"5346",35300,2016,7,7,"481","Air Transportation"
"5347",35300,2016,4,4,"483","Water Transportation"
"5348",35300,2016,146,154,"484","Truck Transportation"
"5349",35300,2016,51,69,"485","Transit and Ground Passenger Transportation"
"5350",35300,2016,3,4,"486","Pipeline Transportation"
"5351",35300,2016,1,1,"487","Scenic and Sightseeing Transportation"
"5352",35300,2016,56,57,"488","Support Activities for Transportation"
"5353",35300,2016,21,30,"492","Couriers and Messengers"
"5354",35300,2016,34,37,"493","Warehousing and Storage"
"5355",35300,2016,197,357,"51","Information"
"5356",35300,2016,51,55,"511","Publishing Industries (except Internet)"
"5357",35300,2016,39,41,"512","Motion Picture and Sound Recording Industries"
"5358",35300,2016,20,21,"515","Broadcasting (except Internet)"
"5359",35300,2016,35,181,"517","Telecommunications"
"5360",35300,2016,30,33,"518","Data Processing, Hosting, and Related Services"
"5361",35300,2016,22,26,"519","Other Information Services"
"5362",35300,2016,631,989,"52","Finance and Insurance"
"5363",35300,2016,139,412,"522","Credit Intermediation and Related Activities"
"5364",35300,2016,166,217,"523","Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
"5365",35300,2016,336,359,"524","Insurance Carriers and Related Activities"
"5366",35300,2016,1,1,"525","Funds, Trusts, and Other Financial Vehicles"
"5367",35300,2016,560,691,"53","Real Estate and Rental and Leasing"
"5368",35300,2016,486,563,"531","Real Estate"
"5369",35300,2016,65,119,"532","Rental and Leasing Services"
"5370",35300,2016,9,9,"533","Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)"
"5371",35300,2016,1775,1853,"54","Professional, Scientific, and Technical Services"
"5372",35300,2016,1775,1853,"541","Professional, Scientific, and Technical Services"
"5373",35300,2016,89,117,"55","Management of Companies and Enterprises"
"5374",35300,2016,89,117,"551","Management of Companies and Enterprises"
"5375",35300,2016,913,987,"56","Administrative and Support and Waste Management and Remediation Services"
"5376",35300,2016,834,905,"561","Administrative and Support Services"
"5377",35300,2016,79,82,"562","Waste Management and Remediation Services"
"5378",35300,2016,305,327,"61","Educational Services"
"5379",35300,2016,305,327,"611","Educational Services"
"5380",35300,2016,1858,2584,"62","Health Care and Social Assistance"
"5381",35300,2016,1318,1736,"621","Ambulatory Health Care Services"
"5382",35300,2016,9,10,"622","Hospitals"
"5383",35300,2016,140,306,"623","Nursing and Residential Care Facilities"
"5384",35300,2016,428,532,"624","Social Assistance"
"5385",35300,2016,288,311,"71","Arts, Entertainment, and Recreation"
"5386",35300,2016,74,74,"711","Performing Arts, Spectator Sports, and Related Industries"
"5387",35300,2016,15,16,"712","Museums, Historical Sites, and Similar Institutions"
"5388",35300,2016,199,221,"713","Amusement, Gambling, and Recreation Industries"
"5389",35300,2016,1803,2026,"72","Accommodation and Food Services"
"5390",35300,2016,77,79,"721","Accommodation"
"5391",35300,2016,1726,1947,"722","Food Services and Drinking Places"
"5392",35300,2016,2115,2212,"81","Other Services (except Public Administration)"
"5393",35300,2016,547,566,"811","Repair and Maintenance"
"5394",35300,2016,826,904,"812","Personal and Laundry Services"
"5395",35300,2016,742,742,"813","Religious, Grantmaking, Civic, Professional, and Similar Organizations"
"5396",35300,2016,26,26,"99","Industries not classified"
"5397",35620,2016,503251,576580,"--","Total"
"5398",35620,2016,368,369,"11","Agriculture, Forestry, Fishing and Hunting"
"5399",35620,2016,13,13,"113","Forestry and Logging"
"5400",35620,2016,81,82,"114","Fishing, Hunting and Trapping"
"5401",35620,2016,274,274,"115","Support Activities for Agriculture and Forestry"
"5402",35620,2016,120,133,"21","Mining, Quarrying, and Oil and Gas Extraction"
"5403",35620,2016,10,10,"211","Oil and Gas Extraction"
"5404",35620,2016,82,94,"212","Mining (except Oil and Gas)"
"5405",35620,2016,29,29,"213","Support Activities for Mining"
"5406",35620,2016,196,553,"22","Utilities"
"5407",35620,2016,196,553,"221","Utilities"
"5408",35620,2016,49673,49894,"23","Construction"
"5409",35620,2016,17302,17342,"236","Construction of Buildings"
"5410",35620,2016,1373,1417,"237","Heavy and Civil Engineering Construction"
"5411",35620,2016,31015,31135,"238","Specialty Trade Contractors"
"5412",35620,2016,14813,15236,"31-33","Manufacturing"
"5413",35620,2016,2187,2213,"311","Food Manufacturing"
"5414",35620,2016,229,234,"312","Beverage and Tobacco Product Manufacturing"
"5415",35620,2016,183,185,"313","Textile Mills"
"5416",35620,2016,315,317,"314","Textile Product Mills"
"5417",35620,2016,1079,1084,"315","Apparel Manufacturing"
"5418",35620,2016,85,85,"316","Leather and Allied Product Manufacturing"
"5419",35620,2016,340,341,"321","Wood Product Manufacturing"
"5420",35620,2016,193,200,"322","Paper Manufacturing"
"5421",35620,2016,1707,1758,"323","Printing and Related Support Activities"
"5422",35620,2016,56,77,"324","Petroleum and Coal Products Manufacturing"
"5423",35620,2016,750,815,"325","Chemical Manufacturing"
"5424",35620,2016,479,496,"326","Plastics and Rubber Products Manufacturing"
"5425",35620,2016,419,476,"327","Nonmetallic Mineral Product Manufacturing"
"5426",35620,2016,158,162,"331","Primary Metal Manufacturing"
"5427",35620,2016,1902,1930,"332","Fabricated Metal Product Manufacturing"
"5428",35620,2016,723,734,"333","Machinery Manufacturing"
"5429",35620,2016,646,665,"334","Computer and Electronic Product Manufacturing"
"5430",35620,2016,305,306,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"5431",35620,2016,241,243,"336","Transportation Equipment Manufacturing"
"5432",35620,2016,961,964,"337","Furniture and Related Product Manufacturing"
"5433",35620,2016,1939,1951,"339","Miscellaneous Manufacturing"
"5434",35620,2016,34019,36402,"42","Wholesale Trade"
"5435",35620,2016,16066,17622,"423","Merchant Wholesalers, Durable Goods"
"5436",35620,2016,14474,15204,"424","Merchant Wholesalers, Nondurable Goods"
"5437",35620,2016,3547,3576,"425","Wholesale Electronic Markets and Agents and Brokers"
"5438",35620,2016,62700,79871,"44-45","Retail Trade"
"5439",35620,2016,3043,3862,"441","Motor Vehicle and Parts Dealers"
"5440",35620,2016,2582,3494,"442","Furniture and Home Furnishings Stores"
"5441",35620,2016,2313,3298,"443","Electronics and Appliance Stores"
"5442",35620,2016,3257,4012,"444","Building Material and Garden Equipment and Supplies Dealers"
"5443",35620,2016,19341,20568,"445","Food and Beverage Stores"
"5444",35620,2016,5828,9100,"446","Health and Personal Care Stores"
"5445",35620,2016,3434,4049,"447","Gasoline Stations"
"5446",35620,2016,7629,13177,"448","Clothing and Clothing Accessories Stores"
"5447",35620,2016,2168,2826,"451","Sporting Goods, Hobby, Musical Instrument, and Book Stores"
"5448",35620,2016,1628,2672,"452","General Merchandise Stores"
"5449",35620,2016,5928,6986,"453","Miscellaneous Store Retailers"
"5450",35620,2016,5672,5827,"454","Nonstore Retailers"
"5451",35620,2016,13991,15491,"48-49","Transportation and Warehousing"
"5452",35620,2016,212,317,"481","Air Transportation"
"5453",35620,2016,112,182,"483","Water Transportation"
"5454",35620,2016,5768,6022,"484","Truck Transportation"
"5455",35620,2016,3364,3551,"485","Transit and Ground Passenger Transportation"
"5456",35620,2016,14,42,"486","Pipeline Transportation"
"5457",35620,2016,176,181,"487","Scenic and Sightseeing Transportation"
"5458",35620,2016,2950,3247,"488","Support Activities for Transportation"
"5459",35620,2016,854,1165,"492","Couriers and Messengers"
"5460",35620,2016,605,784,"493","Warehousing and Storage"
"5461",35620,2016,8037,12051,"51","Information"
"5462",35620,2016,1803,2073,"511","Publishing Industries (except Internet)"
"5463",35620,2016,3199,3401,"512","Motion Picture and Sound Recording Industries"
"5464",35620,2016,206,403,"515","Broadcasting (except Internet)"
"5465",35620,2016,1006,3852,"517","Telecommunications"
"5466",35620,2016,835,996,"518","Data Processing, Hosting, and Related Services"
"5467",35620,2016,1080,1326,"519","Other Information Services"
"5468",35620,2016,16218,28160,"52","Finance and Insurance"
"5469",35620,2016,2,4,"521","Monetary Authorities-Central Bank"
"5470",35620,2016,2727,10050,"522","Credit Intermediation and Related Activities"
"5471",35620,2016,6373,9183,"523","Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
"5472",35620,2016,7127,8784,"524","Insurance Carriers and Related Activities"
"5473",35620,2016,138,139,"525","Funds, Trusts, and Other Financial Vehicles"
"5474",35620,2016,31464,35046,"53","Real Estate and Rental and Leasing"
"5475",35620,2016,29816,32546,"531","Real Estate"
"5476",35620,2016,1494,2334,"532","Rental and Leasing Services"
"5477",35620,2016,161,166,"533","Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)"
"5478",35620,2016,68393,71875,"54","Professional, Scientific, and Technical Services"
"5479",35620,2016,68393,71875,"541","Professional, Scientific, and Technical Services"
"5480",35620,2016,1970,3256,"55","Management of Companies and Enterprises"
"5481",35620,2016,1970,3256,"551","Management of Companies and Enterprises"
"5482",35620,2016,27299,29940,"56","Administrative and Support and Waste Management and Remediation Services"
"5483",35620,2016,26058,28554,"561","Administrative and Support Services"
"5484",35620,2016,1244,1386,"562","Waste Management and Remediation Services"
"5485",35620,2016,8783,9565,"61","Educational Services"
"5486",35620,2016,8783,9565,"611","Educational Services"
"5487",35620,2016,51243,62256,"62","Health Care and Social Assistance"
"5488",35620,2016,41475,45909,"621","Ambulatory Health Care Services"
"5489",35620,2016,131,225,"622","Hospitals"
"5490",35620,2016,1295,4102,"623","Nursing and Residential Care Facilities"
"5491",35620,2016,8740,12020,"624","Social Assistance"
"5492",35620,2016,11445,12306,"71","Arts, Entertainment, and Recreation"
"5493",35620,2016,6753,6851,"711","Performing Arts, Spectator Sports, and Related Industries"
"5494",35620,2016,432,457,"712","Museums, Historical Sites, and Similar Institutions"
"5495",35620,2016,4264,4998,"713","Amusement, Gambling, and Recreation Industries"
"5496",35620,2016,46660,52260,"72","Accommodation and Food Services"
"5497",35620,2016,1627,1921,"721","Accommodation"
"5498",35620,2016,45043,50339,"722","Food Services and Drinking Places"
"5499",35620,2016,58523,60669,"81","Other Services (except Public Administration)"
"5500",35620,2016,12404,12652,"811","Repair and Maintenance"
"5501",35620,2016,27039,28544,"812","Personal and Laundry Services"
"5502",35620,2016,19089,19473,"813","Religious, Grantmaking, Civic, Professional, and Similar Organizations"
"5503",35620,2016,1247,1247,"99","Industries not classified"
"5504",35980,2016,4972,5865,"--","Total"
"5505",35980,2016,12,12,"11","Agriculture, Forestry, Fishing and Hunting"
"5506",35980,2016,1,1,"113","Forestry and Logging"
"5507",35980,2016,2,2,"114","Fishing, Hunting and Trapping"
"5508",35980,2016,9,9,"115","Support Activities for Agriculture and Forestry"
"5509",35980,2016,5,5,"21","Mining, Quarrying, and Oil and Gas Extraction"
"5510",35980,2016,5,5,"212","Mining (except Oil and Gas)"
"5511",35980,2016,8,12,"22","Utilities"
"5512",35980,2016,8,12,"221","Utilities"
